wind,solar,electric,cooling,heating,temperature,day_cos,day_sin,hour_cos,hour_sin,mean,std
6.02,0.0,200102.9959,50476.082,106043.0848,5.0,0.9905324521322227,-0.13727877211326517,0.5000000000000001,-0.8660254037844386,59438.863783333334,80791.47052782813
6.53,0.0,202489.0546,68610.11098,105873.5463,6.0,0.9905324521322227,-0.13727877211326517,0.7071067811865474,-0.7071067811865477,62830.87364666667,81525.53016944874
7.02,0.0,188724.3209,52596.71139,98411.67082,6.0,0.9905324521322227,-0.13727877211326517,0.8660254037844384,-0.5000000000000004,56624.287184999994,75934.55207192236
7.67,0.0,190501.5931,53214.36274,103674.4412,6.0,0.9905324521322227,-0.13727877211326517,0.9659258262890681,-0.25881904510252157,57900.67784,77144.1303825957
8.26,0.0,196795.1824,54665.12692,100758.8218,6.0,0.9927487224577402,-0.12020804489935275,1.0,0.0,58705.565186666674,78982.14974089389
8.66,0.0,195356.1357,52724.217,93050.29909,6.0,0.9927487224577402,-0.12020804489935275,0.9659258262890683,0.25881904510252074,56857.551965,77724.55698544432
8.93,0.0,190047.4127,61447.20842,101812.0118,6.0,0.9927487224577402,-0.12020804489935275,0.8660254037844387,0.49999999999999994,58886.92715333333,76750.82178284654
9.11,0.0,191071.468,52270.32684,91350.62331,6.0,0.9927487224577402,-0.12020804489935275,0.7071067811865476,0.7071067811865476,55784.588025,76044.60254750395
9.36,0.0,192467.7219,57897.21809,86943.41691,8.0,0.9927487224577402,-0.12020804489935275,0.5000000000000001,0.8660254037844386,56220.952816666664,76144.98869636699
9.54,0.0,198240.8829,56626.68723,96236.43412,10.0,0.9927487224577402,-0.12020804489935275,0.25881904510252074,0.9659258262890683,58520.59070833334,79018.38214193814
9.59,0.0,198915.5353,67172.02878,93685.42634,12.0,0.9927487224577402,-0.12020804489935275,6.123233995736766e-17,1.0,59965.76340333334,79096.23795771206
9.53,83.05,211271.5481,54552.23467,107822.7765,12.0,0.9927487224577402,-0.12020804489935275,-0.25881904510252063,0.9659258262890683,62291.85654500001,84800.61232964837
9.39,253.93,222538.0438,66836.24762,117170.5014,13.0,0.9927487224577402,-0.12020804489935275,-0.4999999999999998,0.8660254037844387,67803.51880333334,89593.92066151947
